record_id,site_name
0001JR1EEQYSESGP4FZ0KSSP47,"Mihaba, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQRRZ56KK8XX5F89QF,"Mihaba, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQBRE3JBCM3BAPM83S,"Dinagat, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQ6W8MJGCF0B86G2WK,"Dinagat, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQ17E5Q4SAH18HPWJT,"Dinagat, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQJN9NAS0W3E3YFK2Z,"Dinagat, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQ1QKNZVA6CDW6QMD4,"Dinagat, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQAW2DEHDRE0QTDTCG,"Ticgon, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQM89YT7J0D5H0MXMB,"Ticgon, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQ26TX4DKH8K7SPBF5,"Minneriya reservoir, August 1998-August 2000"
0001JR1EEQY1J2XAMW0Z6810FQ,"Minneriya reservoir, August 1998-August 2000"
0001JR1EEQY4RY54T8AZ2GKY50,"Minneriya reservoir, August 1998-August 2000"
0001JR1EEQFH7XWDGS2RMK7WRE,Plover Cove Reservoir
0001JR1EEQB2CMMHASRPXDC9C8,Amur river
0001JR1EEQKV91DP807JTWDSYK,Amur river
0001JR1EEQERVG2Y76VWSVXVCX,Khanka lake
0001JR1EEQR0ZNT7A7XYDGGEWH,Khanka lake
0001JR1EEQ1K8F5AS9RYPKEAVG,Khanka lake
0001JR1EEQB8M7045BYAS42X4V,Khanka lake
0001JR1EEQKGTASWB9119SJZGZ,Khanka Lake
0001JR1EEQCBE88MDB5T7KTG85,Khanka Lake
0001JR1EEQ64P226CQAQEQBH5V,Khanka Lake
0001JR1EEQGQ9KAXFQSN04872N,Khanka Lake
0001JR1EEQE1G512SGJXSPPWF0,Khanka Lake
0001JR1EEQQ3NA49EQHJGZSHHQ,Khanka Lake
0001JR1EEQ7GVPWDBG02N4KD47,Khanka Lake
0001JR1EEQTX0SKE77FZ38EGK3,Khanka Lake
0001JR1EEQ7T52083PF1Q3H0BC,Khanka Lake
0001JR1EEQ1PXPMD6G7RXS5JTQ,Khanka Lake
0001JR1EEQA6A077QWB99RQ09R,Khanka Lake
0001JR1EEQV778MKGZHS11MY5H,Khanka Lake
0001JR1EEQDW0AZQ2X08CBN3F2,Khanka Lake
0001JR1EEQT7QSDRGJRRBDCXVH,Khanka Lake
0001JR1EEQ2BHC0HR7Z6159G0C,Khanka Lake
0001JR1EEQ64ZGP04XHGNARW0F,Khanka Lake
0001JR1EEQAAXYY4ZF9QFHX0DA,Khanka Lake
0001JR1EEQ8V7Y496QJ0XJQKQN,Khanka Lake
0001JR1EEQ4YBWWKRCMT6GEK4T,Khanka Lake
0001JR1EEQX7H254EFBTS8TB04,Khanka Lake
0001JR1EEQBVF7YWHNMF004EC1,Khanka lake
0001JR1EEQR9AJPWJ8Q7K01D8F,Khanka lake
0001JR1EEQM8D4ZCZADQR1R20C,Khanka lake
0001JR1EEQ0VD5DZF0GSE63QTW,Khanka lake
0001JR1EEQNJ4AJP5EECM5REX2,Khanka lake
0001JR1EEQJHF9T9HV5CW81PSH,Khanka Lake
0001JR1EEQWYDFRP2CN7GK3M0X,Khanka Lake
0001JR1EEQ8F872VABX4NNZMHA,Khanka Lake
0001JR1EEQTDM1YHSQKHYTS8QD,Khanka Lake
0001JR1EEQ6JT5Y2VXGJ5TKHAP,Khanka Lake
0001JR1EEQD80J6MJPMB7GPAS7,Khanka Lake
0001JR1EEQ7EQH0Z8WZDBR1CK0,Khanka lake
0001JR1EEQX11GM8AWW16WC86M,Khanka lake
0001JR1EEQCR74282VGWPXJ7GZ,Khanka lake
0001JR1EEQG4EZTZS0QJMCRKNF,Khanka lake
0001JR1EEQ3CF3C6EFRJB9HMC5,Khanka lake
0001JR1EEQD1R93BCCWG1QH4SY,Khanka lake
0001JR1EEQPKJWTVN2376MZBCG,Khanka lake
0001JR1EEQFXTNZQN3NRBYVBRH,Khanka lake
0001JR1EEQRZWG0CFVAKVWYC0E,Khanka lake
0001JR1EEQW71JQE13ESRK418S,Khanka lake
0001JR1EEQEBKRVJ9WNGB1DBP1,Khanka lake
0001JR1EEQPNWGJNKWD505KC2F,Khanka lake
0001JR1EEQR9NCVHXZ3H9RB9TH,Khanka lake
0001JR1EEQ5ZD3YGR1HX7ZA95K,Khanka lake
0001JR1EEQE35Q3HGA9PKZV6H7,Khanka lake
0001JR1EEQ5R3B9TYMDSFQRXNH,Khanka lake
0001JR1EEQ269Z7EKEY2B1YPVN,Khanka lake
0001JR1EEQH1AWGCWQJ07B56T6,Khanka lake
0001JR1EEQKPBMCV2GQPGMMJTW,Khanka lake
0001JR1EEQKYBB4DQBFE8H4J49,Estuarine waters
0001JR1EEQRTZEV70NHV96HH8J,Estuarine waters
0001JR1EEQM54QMSPMBPZ391CK,Estuarine waters
0001JR1EEQ66ET9PGMNFYX274W,Estuarine waters
0001JR1EEQ7MADP47TJAVK6Y7B,Estuarine waters
0001JR1EEQG4DWJX2893TXZ5H5,Estuarine waters
0001JR1EEQ3GQRPB3ZBPEZVXTD,Estuarine waters
0001JR1EEQCRM4N8CWZRRB98KQ,Estuarine waters
0001JR1EEQT3JQ6KS3Q7Z2P8DE,Paraná River basin
0001JR1EEQFBBZ7MHA5W01K3JK,Paraná River basin
0001JR1EEQ11D1N9B4V9Z7Q2WZ,Paraná River basin
0001JR1EEQC6Y1V4W66SQ23GQK,Paraná River basin
0001JR1EEQZ8D33PYAS8B5CVBZ,Paraná River basin
0001JR1EEQ9KS1SQ8DYAX81559,Paraná River basin
0001JR1EEQ91KG39KQRYGEBYX0,"Rakaia River, spring 1979-80."
0001JR1EEQ8QNW8GBNY1T7T4CR,"Rakaia River, spring 1979-80."
0001JR1EEQSNGMYVKAZQCPNZ9H,"Rakaia River, spring 1979-80."
0001JR1EEQQ8R5GTAT10PJNXF1,"Rakaia River, spring 1979-80."
0001JR1EEQ60KC280H66RD0XKQ,"Rakaia River, summer 1979-80."
0001JR1EEQ2396Z0WAJW5QEJ9D,"Rakaia River, summer 1979-80."
0001JR1EEQ3DMBKX4S5KH9J8G1,"Rakaia River, summer 1979-80."
0001JR1EEQ1H5KBSNEQFF78JRR,"Rakaia River, summer 1979-80."
0001JR1EEQX13N2AY5PDJTWV4E,"Rakaia River, summer 1979-80."
0001JR1EEQ99MQCZ08GZKZAB9W,"Rakaia River, summer 1979-80."
0001JR1EEQPAHSZST041J8VT5J,"Rakaia River, autumn 1979-80."
0001JR1EEQA1ZKFBARTFXPPR6V,"Rakaia River, autumn 1979-80."
0001JR1EEQCN20BW8GTRERFKYA,"Rakaia River, autumn 1979-80."
0001JR1EEQV8W7WX83X2FZA24W,"Rakaia River, autumn 1979-80."
0001JR1EEQFJ3CQWT6QSRGCSD5,"Rakaia River, autumn 1979-80."
0001JR1EEQ2T9VR557DRZBMY3W,"Rakaia River, autumn 1979-80."
0001JR1EEQ5MW0CCAF05KKWJRM,"Rakaia River, winter 1979-80."
0001JR1EEQ0NZR3CRQMTV7EBVW,"Rakaia River, winter 1979-80."
0001JR1EEQQ8CCBHTXPH1MW6NK,"Albufera Lake (summer 2000), Valencia, East Spain."
0001JR1EEQMXXR8CGARBADPZRW,"Albufera Lake (summer 2000), Valencia, East Spain."
0001JR1EEQAHC9QW17REXNSMW8,"Albufera Lake (summer 2000), Valencia, East Spain."
0001JR1EEQSRV24B9PG360EJE0,"Locality: Albufera Lake (spring 2002), Valencia, East Spain"
0001JR1EEQSBG7MXEPKAJ19Y1J,"Cabanes Lake, Valencia, East Spain, Summer 2000"
0001JR1EEQB91KDF63TVN29T4Q,"Cabanes Lake, Valencia, East Spain, Summer 2000"
0001JR1EEQ8WVQD07S0FHTZ7NK,"Cabanes Lake, Valencia, East Spain, Summer 2000"
0001JR1EEQM205DEFWCF2EPF1E,"Swartvlei estaury, 1980."
0001JR1EEQVVMTV2F8G1M6JHZC,"Swartvlei estaury, 1980."
0001JR1EEQQSKHPWCKS3AX15WF,"Swartvlei estaury, 1980."
0001JR1EEQP72RYKBGYRQVDGR6,"Swartvlei estaury, 1980."
0001JR1EEQKNK3CR7149TP47QM,Lake Malawi
0001JR1EEQMCMXHBWW2KYGTYNV,Lake Malawi
0001JR1EEQE35WVKTKYSHY61T0,Lake Malawi
0001JR1EEQY9C1756ZG4BJNWG2,Lake Malawi
0001JR1EEQZVGY04TDEVX1EETZ,Lake Malawi
0001JR1EEQVPPWNJQQPX3B0EXT,"Lake Volta, 1967"
0001JR1EEQHATBW9MDHS5FJDJR,"Lake Volta, 1967"
0001JR1EEQMH9W69V32C9N97KB,"Lake Volta, 1967"
0001JR1EEQ0Q9D25CF4WDYSVM7,"Lake Volta, 1967"
0001JR1EEQXJKGAJ8A6Y26BD30,"Lake Volta, 1969"
0001JR1EEQTCBHH5GFZBQWJHQ3,"Kelly Lake, Township, Ontario"
0001JR1EEQPNW21QBJ2HH0AM8Q,"Kelly Lake, Township, Ontario"
0001JR1EEQBMZKKK7HZ0D1K7YE,"Kelly Lake, Township, Ontario"
0001JR1EEQ4AVWN4QRTZ13G0N0,"Kelly Lake, Township, Ontario"
0001JR1EEQA4C5BV3D9DYR1B9P,"Kelly Lake, Township, Ontario"
0001JR1EEQQEND3P4AH4MJSGEJ,"Kelly Lake, Township, Ontario"
0001JR1EEQC3HHYWDQE86AQSND,"Upper Jones Creek, Ontario, April 27-30, 1966."
0001JR1EEQHMA45X35DJYAQ5Z1,"Upper Jones Creek, Ontario, May 13-15, 1966."
0001JR1EEQQFEVKS31A8RB2APD,"Upper Jones Creek, Ontario, May 13-15, 1966."
0001JR1EEQQA38EX1N7KRV682F,"Upper Jones Creek, Ontario, May 13-15, 1966."
0001JR1EEQEYDWKH3QZ1K3BMV9,"Kelly Lake, Township, Ontario"
0001JR1EEQWPPK5NMAVSNB48D2,"Kelly Lake, Township, Ontario"
0001JR1EEQEFYFNJFXFBHH0W27,"Kelly Lake, Township, Ontario"
0001JR1EEQ4HSQ1FHZ7AMSQ252,"Kelly Lake, Township, Ontario"
0001JR1EEQYVM8S4PPFH3V5VMK,"Kelly Lake, Township, Ontario"
0001JR1EEQ8W0DA4PHR707X5CZ,"Kelly Lake, Township, Ontario"
0001JR1EEQ1VT1ZPB9BQJRSHHZ,"Kelly Lake, Township, Ontario"
0001JR1EEQ7NT5QWPCJJQGC5QW,"Oguta Lake, 1983"
0001JR1EEQAJG9DGSQFHA8HGNB,"Oguta Lake, 1983"
0001JR1EEQ496F78GGBAT5KSC4,"Oguta Lake, 1983"
0001JR1EEQ489EZ7FF0VNFS4MS,"Oguta Lake, 1983"
0001JR1EEQTZNJQRVKN6TD14HY,"Oguta Lake, 1983"
0001JR1EEQG5PE23SXSC890V1E,"Oguta Lake, 1982"
0001JR1EEQ6QX7AWW0CD6Q67P5,"Oguta Lake, 1982"
0001JR1EEQ38Z019DVWDVNX9WH,"Oguta Lake, 1982"
0001JR1EEQZCTEFMYWEK2R39HE,"Oguta Lake, 1982"
0001JR1EEQEEX6C4EEGXAXY84B,"Oguta Lake, 1982"
0001JR1EEQGSVAC8E7WQC9D4DW,"Oguta Lake, 1983"
0001JR1EEQ99NSXR1WA1N6B6BV,"Oguta Lake, 1983"
0001JR1EEQH4RMPX4E90F3SVD2,"Oguta Lake, 1983"
0001JR1EEQTGBQ2G3SV5HZDJEE,"Oguta Lake, 1983"
0001JR1EEQXZDHJ0SV5KGMTF1K,"Oguta Lake, 1983"
0001JR1EEQYNPNCZNVMVNAQ73R,"Oguta Lake, 1983"
0001JR1EEQV12NHDHMVES25XCX,"Oguta Lake, 1983"
0001JR1EEQCDRHMFXTPQHSXTD9,"Oguta Lake, 1983"
0001JR1EEQ8KFVD21FVK4F716W,"Oguta Lake, 1983"
0001JR1EEQXAYQV4G2WSYYTWT7,"Oguta Lake, 1983"
0001JR1EEQJNT1NA79GFA5GMK4,"Oguta Lake, 1983"
0001JR1EEQH575T97TQVPA7SC5,"Oguta Lake, 1983"
0001JR1EEQ655QXR0NS2KG7RN7,"Oguta Lake, 1983"
0001JR1EEQCZ1VEJYCMNX8NXZW,"Oguta Lake, 1983"
0001JR1EEQBPC4RD97P1VM16M6,"Oguta Lake, 1983"
0001JR1EEQDHTAC262D398GPCG,"Oguta Lake, 1983"
0001JR1EEQ1FX3JFQ3SEN2869F,"Oguta Lake, 1983"
0001JR1EEQXK6HP5TCPHDH13Z5,"Oguta Lake, 1983"
0001JR1EEQAVKV38QYSDKAAD76,"Oguta Lake, 1983"
0001JR1EEQBWFN83ABVPD3W2PA,"Oguta Lake, 1983"
0001JR1EEQTBFZM2YKVD59CTJX,"Oguta Lake, 1983"
0001JR1EEQTDXE150GSJ2D7QKD,"Oguta Lake, 1983"
0001JR1EEQFPW1HW0V4QVMKM8K,"Oguta Lake, 1983"
0001JR1EEQJ3XQ8HP8A813R5RG,"Oguta Lake, 1983"
0001JR1EEQTPQGM1DP6KAWGRQF,"Oguta Lake, 1983"
0001JR1EEQZ66WF89YMRC5BPHH,"Oguta Lake, 1983"
0001JR1EEQY3JR0MCVW82BMRGX,"Oguta Lake, 1983"
0001JR1EEQJGPWW8ZFCD24ZBTF,"Oguta Lake, 1983"
0001JR1EEQNTHCDE13V7FNXH74,"Oguta Lake, 1983"
0001JR1EEQX3BQRR6ACHRT0D3X,"Oguta Lake, 1983"
0001JR1EEQPRDGX05MH5PGQTQM,"Oguta Lake, 1983"
0001JR1EEQTMJ22YFJS9V6H3T6,"Oguta Lake, 1983"
0001JR1EEQ3NDW82B8XG7JQV5D,"Oguta Lake, 1983"
0001JR1EEQC61KEDV35XET87H4,"Oguta Lake, 1983"
0001JR1EEQWQC3RYTY8F0QGH3R,"Oguta Lake, 1983"
0001JR1EEQ5NV71ERSQXKTCF3H,"Oguta Lake, 1983"
0001JR1EEQXHGAKK53YZ0ZAY0V,"Oguta Lake, 1983"
0001JR1EEQA7P0EX0ASJNKHG75,"Oguta Lake, 1983"
0001JR1EEQMRZA2H6HPN75H32S,"Oguta Lake, 1983"
0001JR1EEQAPKZ5Q859K0JTAW5,"Oguta Lake, 1983"
0001JR1EEQP1XRGX3DAZHKJDW6,"Oguta Lake, 1983"
0001JR1EEQ702Z538556MT5NE7,"Oguta Lake, 1983"
0001JR1EEQ1MFCPSB0B9P0QG4Z,"Oguta Lake, 1983"
0001JR1EEQ8R7KVPFMHZ7WDJHP,"Oguta Lake, 1983"
0001JR1EEQMPC791A69CZNSGPF,"Oguta Lake, 1983"
0001JR1EEQ3QH5TSV3EN9XRB1D,"Oguta Lake, 1983"
0001JR1EEQHHFTQ9P1RZ6XC5T1,"Oguta Lake, 1983"
0001JR1EEQKH358R6AXQ2MWKSA,"Oguta Lake, 1983"
0001JR1EEQBAR1K1QBSPEFA56B,"Oguta Lake, 1983"
0001JR1EEQV5X9XFS7KBSVNS9X,"Oguta Lake, 1983"
0001JR1EEQZ8TBKB165BRYZ0XT,"Oguta Lake, 1983"
0001JR1EEQT7AEAR25JXN7TAM6,"Oguta Lake, 1983"
0001JR1EEQ899GVR5NJBD2CN5C,"Volta Lake, 1968"
0001JR1EEQVY929HT88RHBT0Z5,"Volta Lake, 1968"
0001JR1EEQDMPWPHTBKYHSDAN3,"Volta Lake, 1968"
0001JR1EEQBP8G9ATV6X9YXZGC,"Volta Lake, 1968"
0001JR1EEQ3WK61PX6XTKFG9V5,"Volta Lake, 1968"
0001JR1EEQ8J5415HVJF44TG55,"Volta Lake, 1968"
0001JR1EEQ665V36674ZH34X8F,Volta Lake.
0001JR1EEQ7HM2DQ6TANBARDQQ,Volta Lake.
0001JR1EEQM5VEQ92P0G20E5MX,Volta Lake.
0001JR1EEQR75Z5RQRKW6VDVCK,Volta Lake.
0001JR1EEQBG3NEPDFCWC0XATB,Volta Lake.
0001JR1EEQ78X5VJ2NWFGH7MBY,Cinaruco River.
0001JR1EEQXTNE8FS2XPZYHSGT,Cinaruco River.
0001JR1EEQNZAHKYGMW28J964W,Cinaruco River.
0001JR1EEQ35RZF7Y7Q49QK14B,Cinaruco River.
0001JR1EEQJXDG4F5H8X7AQJNR,"Guri Reservoir, October 1993 to July 1994"
0001JR1EEQZEFTJ8T55AAXQFPJ,"Guri Reservoir, October 1993 to July 1994"
0001JR1EEQM2VND86WTMX2YBJC,"Guri Reservoir, October 1993 to July 1994"
0001JR1EEQ3SATZ96P69B37PRA,"Guri Reservoir, October 1993 to July 1994"
0001JR1EEQ51BF19Y19WC8Z3YD,"Guri Reservoir, October 1993 to July 1994"
0001JR1EEQJT8W72006YR19H2Z,"Guri Reservoir, October 1993 to July 1994"
0001JR1EEQMYQDHFDW6A3CHXBD,"Guri Reservoir, October 1993 to July 1994"
0001JR1EEQ5Z47P9ZG8EC89NET,Floodplain lake in the middle Amazon.
0001JR1EEQZEYJ516AFHQWA072,Floodplain lake in the middle Amazon.
0001JR1EEQ7PKFAZNCQ65EJ154,Plover Cove Reservoir
0001JR1EEQ9HA1VEQYBANXKKMJ,Plover Cove Reservoir
0001JR1EEQJVRABRZGGP4Q3X4F,"Tampamachoco Lagoon, north  Veracruz State"
0001JR1EEQEN7TYZDWWMBPDAH9,"Tampamachoco Lagoon, north  Veracruz State"
0001JR1EEQ5D51Y6V2HEXATQCF,"Tampamachoco Lagoon, north  Veracruz State"
0001JR1EEQY08GZMPJ01GEWDR9,"Tampamachoco Lagoon, north  Veracruz State"
0001JR1EEQDTEEKAX3VKFMK3RK,"Tampamachoco Lagoon, north  Veracruz State"
0001JR1EEQ83K08KB3C86BV2TS,"Tampamachoco Lagoon, north  Veracruz State"
0001JR1EEQZ04KJPTBZPBSMG2H,"Tampamachoco Lagoon, north  Veracruz State"
0001JR1EEQ2BWMXF0S80NJSQG3,"Tampamachoco Lagoon, north  Veracruz State"
0001JR1EEQH9YSD0ZNN3HRFK3X,"Tampamachoco Lagoon, north  Veracruz State"
0001JR1EEQM1S31S3PNK4KS4J8,"Tampamachoco Lagoon, north  Veracruz State"
0001JR1EEQC9MYXMM1T19TWVPE,Lake Volta
0001JR1EEQWPMATKW3AGKMD3CG,"River Anambra basin, June 1983- Sept. 1985"
0001JR1EEQAPQ2BH2FSPS3PQ5V,"River Anambra basin, June 1983- Sept. 1985"
0001JR1EEQ6PS02PMGB9PSZ0RW,"River Anambra basin, June 1983- Sept. 1985"
0001JR1EEQHDB960Y9RB6XC213,"River Anambra basin, June 1983- Sept. 1985"
0001JR1EEQYSERGQ5ENFQQVQ2C,"River Anambra basin, June 1983- Sept. 1985"
0001JR1EEQTHGXR22VSSVM9WEC,"River Anambra basin, June 1983- Sept. 1985"
0001JR1EEQER61S9P15P2PKRZ3,"River Anambra basin, June 1983- Sept. 1985"
0001JR1EEQYBCSDRMZA826H4PR,"River Anambra basin, June 1983- Sept. 1985"
0001JR1EEQ9GPJB8JW0P7T9W4X,"River Anambra basin, June 1983- Sept. 1985"
0001JR1EEQ1GWVW5E8D604R89H,"River Anambra basin, June 1983- Sept. 1985"
0001JR1EEQW0233QXZT7GYZM96,"River Anambra basin, June 1983- Sept. 1985"
0001JR1EEQ7FJ1GWPYBFRVDGFF,"Bukit Merah Reservoir, between September 1979 to August 1980"
0001JR1EEQ2RQKQXVZFMP8A3R0,"Bukit Merah Reservoir, between September 1979 to August 1980"
0001JR1EEQNPGNTHGCD8JC52M8,"Bukit Merah Reservoir, between September 1979 to August 1980"
0001JR1EEQ41PT74TT7GZ552BT,"Bukit Merah Reservoir, between September 1979 to August 1980"
0001JR1EEQAQYYB4S36XAHMQJM,"Bukit Merah Reservoir, between September 1979 to August 1980"
0001JR1EEQX1KM3NMPX6E31YYG,"Mihaba, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQB8ZR3G174JSP45W1,"Mihaba, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQ81V9R7V0TSZJ3FED,"Mihaba, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQSHM8FB1K99XF70J8,"Mihaba, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQT9ZS8GD3DCQHH7JT,"Dinagat, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQ768D6X536M99GKDR,"Dinagat, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQW2T00TKNK7GY2KEV,"Dinagat, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQAS9YT9CAF77Z4VY3,"Dinagat, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQA4P68781TEHZ238H,"Ticgon, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQV8ZG8BSF25D6TFP5,"Ticgon, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQRV9J1XZVB9SMHTDN,"Ticgon, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQB9C5C66KSRJTA4FA,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQ236EP8BKG7HKZHHX,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQF46F46WT7GN1ATCH,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQB8B5S8RK00G169RW,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQ6H3W6BESCQQ3SG1K,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQT82EAJP17MD3Z72C,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQDS152SYB1NM4P22N,"Lake McIlwaine, Rhodesia, 1962-1963"
0001JR1EEQ4ZVBNRK4S7YJ2KSX,"Lake McIlwaine, Rhodesia, 1962-1963"
0001JR1EEQNWZQ7VE8A658VAW6,"Lake McIlwaine, Rhodesia, 1962-1963"
0001JR1EEQX5YV1XATK0DF17C0,"Lake McIlwaine, Rhodesia, 1962-1963"
0001JR1EEQ8F06CT81E4T2SB4V,"Lake McIlwaine, Rhodesia, 1962-1963"
0001JR1EEQ7WWJXPK7HXGNVH17,"Lake McIlwaine, Rhodesia, 1962-1963"
0001JR1EEQKZPMXR0T6VPSDRFX,"Lake McIlwaine, Rhodesia, 1962-1963"
0001JR1EEQKX1YPBJFB0E341QB,"Lake McIlwaine, Rhodesia, 1962-1963"
0001JR1EEQXSA845JVHA1TQ5GF,"Lake McIlwaine, Rhodesia, 1962-1963"
0001JR1EEQ72TV37RVCP3H1MPR,"Lake McIlwaine, Rhodesia, 1962-1963"
0001JR1EEQ6STTY8RGNJM9BDRN,"Lake McIlwaine, Rhodesia, 1962-1963"
0001JR1EEQ4BWJFB1MQ7N4BA0P,Lake Baringo (April 2008-March 2010)
0001JR1EEQVD6PT9V2Z840R1XK,Lake Baringo (April 2008-March 2010)
0001JR1EEQ9M95Y7AN1T77F4DK,Lake Baringo (April 2008-March 2010)
0001JR1EEQX4SDADDCB2QHX7F8,Lake Baringo (April 2008-March 2010)
0001JR1EEQ41YR1YMDHPVEPDDT,Lake Baringo (April 2008-March 2010)
0001JR1EEQP4SHME39J1WM15ZX,"Lake Awassa, February 1987-March 1988"
0001JR1EEQCAXZC7JNNEVXGMGY,"Lake Awassa, February 1987-March 1988"
0001JR1EEQ9Z4EZB3D8B9YRND4,"Lake Awassa, February 1987-March 1988"
0001JR1EEQQ5ZAYQ4BSWPX19XY,"Lake Awassa, February 1987-March 1988"
0001JR1EEQZM9HCC64CZ10RVWV,"Lake Awassa, February 1987-March 1988"
0001JR1EEQ9Z4DAD4A7SG20EGN,"Lake Awassa, February 1987-March 1988"
0001JR1EEQ8X2WQ4S185G2F1ZA,"Lake Awassa, February 1987-March 1988"
0001JR1EEQ8N97TJH6NYKZ7ZBA,"Lake Awassa, February 1987-March 1988"
0001JR1EEQ1VEWMD8B8E5RNHP5,"Lake Awassa, February 1987-March 1988"
0001JR1EEQHS6K93XKPD4YHWXQ,"Lake Awassa, February 1987-March 1988"
0001JR1EEQ8CV6RWN188229TBA,"Lake Awassa, February 1987-March 1988"
0001JR1EEQT8HF7BA0JSW6R6QC,"Lake Awassa, February 1987-March 1988"
0001JR1EEQZD6QDE9TWVYBX632,"Lake Awassa, February 1987-March 1988"
0001JR1EEQ38BZXPCMERMRXTMR,"Lake Awassa, February 1987-March 1988"
0001JR1EEQCEPCGMJTJ9Q0SD0K,"Lake Awassa, February 1987-March 1988"
0001JR1EEQ8E8HAPFH5AASJDB6,"Lake Awassa, February 1987-March 1988"
0001JR1EEQXCW7XAT7VGRYT2EZ,"Lake Awassa, February 1987-March 1988"
0001JR1EEQX06VAQY17F72D9PS,"Ticgon, Mihaba, and Dinagat, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQC1QEY1QH3WRC9S8Z,"Ticgon, Mihaba, and Dinagat, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQ68MQ643B576FNDRK,"Ticgon, Mihaba, and Dinagat, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQ57TQ4PD0Z2D28CFD,"Ticgon, Mihaba, and Dinagat, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQ65QB8GZB4Q1GS6MH,"Ticgon, Mihaba, and Dinagat, southeastern Agusan Marsh, Nov. 1998 to Oct. 1999"
0001JR1EEQA2ZCZPJXXHHHQJJ6,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQAT6ENCTN2RGY50CR,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQ4B8S6D419K4YWQ3X,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQ01XZ8514YA38V4WC,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQQBQ5ER9QWCAA2825,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQ9GW6GYJEFZ5MZ5ED,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQ9FSS3DT4CSP6EAAZ,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQJJXA5EAJG9YDSFEC,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQ8GQ36PMNCK96M8BB,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQC3THAY2H99XG0N2S,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQ5NB7MT12VHVXX7JB,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQS0DRAWCJMZ459HJV,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQ5CS8JKKDK2RN3GFH,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQEX27HZ4YQPA1QPT3,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQ1DHAGNK13WRWT2HE,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQKN0R616PH61CT4DG,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQXKZD3A0J3ZAHN5AF,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQV8KS6EP32EHK16AW,"Upper Zambezi River and floodplain, 1989"
0001JR1EEQMA6E7T585R1WASM2,East Bering Sea.
0001JR1EEQRZGPQBX0YKNQ8AFA,East Bering Sea.
0001JR1EEQA9N4Z6CRKQE720ZB,East Bering Sea.
0001JR1EEQADXDY5ZC80X44YF6,Sea of Okhotsk
0001JR1EEQKH0WQPBPXJ77VP0F,"Kuybyshev Reservoir, July 1972"
0001JR1EEQC28E15RGRG1WVWV1,"Kuybyshev Reservoir, July 1972"
